ID,SMILES
ZINC000095373795,O=C1CSc2ccccc2N1Cc1cscn1
ZINC000066320433,Cc1ccn2cc(CNC(=O)[C@H](C)OC[C@@H]3CCCCO3)nc2c1
ZINC000001794235,Cc1ccc(S(=O)(=O)NCC/N=C/c2cccc([N+](=O)[O-])c2)cc1
ZINC000089977437,CCNC(=O)N1CC[C@@H](NC(=O)N2CCc3ccccc3C2)C1
ZINC000011615509,Cn1c(=O)n(C)c2cc(S(=O)(=O)Nc3cccnc3)ccc21
ZINC000072241514,Cc1cc(C(=O)N2CCC(C)CC2)nc(N2CCCCCC2)n1
ZINC000004351320,COc1ccc(-c2cnnc(/N=N/Cc3ccc([N+](=O)[O-])o3)n2)cc1
ZINC000097114943,Cc1ccn(Cc2nc(C(C)(C)C)cs2)c(=O)c1C#N
ZINC000252486492_2,CN(Cc1nc2ccccc2o1)C(=O)C[C@H]1C[N@@H+](C)CCN1C
ZINC000096004818,Cc1cc(C(=O)Nc2n[nH]c(Cc3cccc(F)c3)n2)no1
ZINC000105883028_1,Fc1cccc(Cl)c1C[N@H+]1CCC[C@@H](Cn2cncn2)C1
ZINC000097046230,CCn1cc(C(=O)Nc2cccc3c2CN(C(C)C)C3)cn1
ZINC000069418403,CCn1ccnc1CN1CCN(c2ncnc3[nH]ccc23)CC1
ZINC000071821292,CCO[C@H]1C[C@H]1C(=O)N1CCNC(=O)C[C@@H]1c1ccccc1
ZINC000044910893,C[C@H](C(=O)NC[C@@H](c1ccccc1Cl)[NH+](C)C)n1cncn1
ZINC000080942732,CS(=O)(=O)N1C[C@@H](CCN2CCCC2=O)c2ccccc21
ZINC000018076806,C[C@@H]1Cc2ccccc2N1C(=O)c1cccc(N2CCCC2=O)c1
ZINC000072369645,Cc1cc(C)nc([C@@H]2CCN(C(=O)CCc3ccccc3)C2)n1
ZINC000071761163,Cc1cc(F)ccc1NC(=S)Nc1ccc(C(N)=O)cc1
ZINC000093502276,CC[C@H]1CN(Cc2cnc(N3CCN(C)CC3)nc2)CCS1
ZINC000006829601,O[C@@H](COc1ccccc1)CSc1nncc2ccccc12
ZINC000107203521,C[N@@H+]1[C@H](Cn2cccn2)C[C@@H]2C[N@H+](C3CCOCC3)CC[C@@H]21
ZINC000188792691,COc1ccc(OCC[C@H]2CCCO2)c([N+](=O)[O-])c1
ZINC000095991065,Cn1ccc(CNC(=O)NC[C@@H]2CO[C@]3(CC[C@H](C)CC3)O2)c1
ZINC000072312495,N#Cc1cccc([C@@H]2NC(=O)c3cnn(-c4cc[nH+]cc4)c3N2)c1
ZINC000237407953,C[C@@H]1CN(C[C@@H]2CCCN2C(=O)CC2CC[NH2+]CC2)C[C@@H](C)O1
ZINC000059843342,Cc1ccc(-n2nc(C)c(C(=O)N3CCCCC3)n2)cc1Cl
ZINC000072302121,C[C@@]1(c2ccccc2)C[C@H]1Nc1cc2nc[nH]c(=O)c2cc1[N+](=O)[O-]
ZINC000095442405,C[C@H](O)[C@@H]1CCCCN1S(=O)(=O)c1cccc2cnccc12
ZINC000269093764,C[C@@H](C(=O)O)N(C)C(=O)C[C@@H]1CN(Cc2ccccc2)CCO1
ZINC000003947099,COc1ccc(/C=N/Nc2nc(C)cc(=O)[nH]2)cc1[N+](=O)[O-]
ZINC000018235851,Cn1ccnc1[C@@H](NC(=O)c1ccncc1)c1cccc(F)c1
ZINC000096411022,CC(C)[C@H](C(=O)Nc1ccc(C(C)(C)C)nn1)N1CCCC1=O
ZINC000049973803,COc1ccc(-c2nc(CN(C)CC(=O)N(C)C)cs2)cc1
ZINC000216257245,CCc1ccc(C[N@@H+]2CCCC[C@H]2CCN2CC[NH+](C)CC2)o1
ZINC000047497687,Cc1nccn1-c1cc(CNC(=O)Nc2nncs2)ccn1
ZINC000072401614,O=C(Cc1ccccc1C(=O)O)NCc1nnc2ccccn12
ZINC000006834529,Cc1cc[n+](CC(=O)Nc2ccc(Br)c(C)c2)cc1
ZINC000240897287,C[C@H](NC(=O)NC[C@H]1COc2ccccc2O1)[C@H]1CCCO1
ZINC000069533092,CCS(=O)(=O)NCCNc1ccc([N+](=O)[O-])c2cccnc12
ZINC000096001935,Cc1cc([N+](=O)[O-])c(Cl)c(S(=O)(=O)N(C)Cc2ccco2)c1
ZINC000056153599,NC(=O)[C@@H](NCc1cccc(N2CCCC2=O)c1)c1ccccc1
ZINC000005027896,O=C(CCc1ccccc1)NN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O
ZINC000021063932,C[C@@H]1CN(C(C)(C)CNC(=O)CCc2ccco2)C[C@@H](C)O1
ZINC000015108970,c1ccc(OCc2ccon2)c(OCc2ccon2)c1
ZINC000096130612,CCCN1C[C@@H](NC(=O)Nc2cccc3ncccc23)CC1=O
ZINC000097115794,CC1(CCNC(=O)NC[C@@H]2C[C@@H]2c2ccccc2)OCCO1
ZINC000004820404,COC(=O)CSc1nnc(Cc2ccc(OC)cc2)s1
ZINC000095979263,COc1cccc(CNC(=O)[C@H](O)c2cc(Cl)cc(Cl)c2)n1
ZINC000075162114,O=S(=O)(Nc1cnc(N2CCCC2)nc1)c1cccs1
ZINC000069416569,C[C@@H]1CN(C(=O)NCCc2ccc(N(C)C)cc2)C[C@@H](C)O1
ZINC000188239903,O=S1(=O)CCC[C@H]1CN[C@H](c1ccc(F)cc1)c1ncc[nH]1
ZINC000097757799,O=c1[nH]cnc2c1CC[N@@H+](Cc1ccc3c(c1)OCCO3)CC2
ZINC000005152839,CNC(=O)C(=O)NC[C@H](c1ccco1)N1CCc2ccccc21
ZINC000268938294,C[C@@H]1Oc2ccccc2O[C@@H]1C(=O)Nc1ccn(CC(=O)O)n1
ZINC000004756006,COc1cccc(/C=N/N=C2\NC(=O)[C@@H](CC(=O)O)S2)c1
ZINC000108463214_1,C[C@H]1CC[N@@H+](Cc2ccc(C#N)cc2Br)C[C@@H]1O
ZINC000004435395,CCN(CC)C(=O)[C@H](C(=O)c1ccccc1)n1cc(Cl)ccc1=O
ZINC000040505479_1,C[C@H](CNC(=O)Nc1cccnc1)[N@H+]1CCc2sccc2C1
ZINC000015836165,CCn1nccc1[C@@H]1CCCN1C(=O)c1c(Cl)cnn1C
ZINC000013672642,C[C@@H]1CCCN(S(=O)(=O)Cc2cccc(Cl)c2)C1
ZINC000122203615,O=C(NC[C@H]1CSCCS1)c1cncc(Br)c1
ZINC000299752544,CC(C)[C@@H](C(=O)N(C)CCC(=O)O)N1C[C@H](C)O[C@@H](C)C1
ZINC000238067381,O=C(O)[C@H]1CCCN1C(=O)CCc1nc(-c2cccs2)no1
ZINC000000171296,COC(=O)c1sccc1NC(=O)c1ccccc1
ZINC000069568765,CC(C)[N@@H+](C)CCNC(=O)CCn1c(=O)oc2ccccc21
ZINC000253393173,Cc1ccc(C#N)c(NC[C@@H]2CCC3(CCOCC3)[C@H]2O)n1
ZINC000096163323,CC(C)(C)n1nc(-c2ccccc2)nc1CC[C@@H]([NH3+])C(=O)O
ZINC000076082578,O=[N+]([O-])c1cnn(C[C@@H](O)C[N@@H+]2CCOc3ccccc3C2)c1
ZINC000079019324,O=C(Cn1ccnn1)N[C@@H](c1ccc(Cl)cc1)c1cccs1
ZINC000216419556,CN1C[C@]2(CCN(Cc3nc(-c4ccccc4)cs3)C2)OC1=O
ZINC000067514756,CN1CCC[C@]2(CCN(C(=O)c3ccc(-c4ccccc4)[nH]3)C2)C1=O
ZINC000022805961,COC(=O)c1ccc(NCc2ccccc2C)c([N+](=O)[O-])c1
ZINC000075122469,Cc1ccc(C(=O)N[C@H](C)c2ccc(C)s2)c(=O)[nH]1
ZINC000009317844,CC(=O)Nc1ccc(CC(=O)NCCc2nc3ccccc3[nH]2)cc1
ZINC000018357933,C=CCNc1nc(C(=O)OCc2cc(=O)n3ccccc3n2)cs1
ZINC000299748592,Cc1nc(CC(C)C)sc1C(=O)N1CCO[C@H](C(=O)O)C1
ZINC000002488477,C[C@H](Sc1nc2ccc(Br)cc2[nH]1)C(=O)O
ZINC000012402424,CC1(C)CCC[C@@](C)(C#CCN2CCN(c3ncccn3)CC2)O1
ZINC000408517640,CN1CCc2[nH]c3ccc(C(=O)N[C@H]4CCOC(C)(C)C4)cc3c2C1
ZINC000071714700,CN1CCC([N@H+]2CCC[C@@H](C(=O)NCc3ccncc3)C2)CC1
ZINC000218162332,CC[C@@H](C)[C@@H](CO)NC(=O)Cc1csc(-c2ccccn2)n1
ZINC000065567597,Cc1csc(NS(=O)(=O)c2cccc([N+](=O)[O-])c2C)n1
ZINC000005617071,Cc1nnc(NC(=O)C2=NN(c3ccccc3)C(=O)CC2)s1
ZINC000268885465,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)CC1CCOCC1
ZINC000000203147,CC(=O)Nc1ccc(NCc2ccc3c(c2)OCO3)cc1
ZINC000005605182,O=C(NC1CCCCC1)NN1CCN(c2ccccn2)CC1
ZINC000097080377,Cc1cccc2c1CCN2C(=O)c1c[nH]c2c(cnn2C)c1=O
ZINC000257306243,Cc1cncc([C@@H]2CCCN(C(=O)c3cc4ccccc4[nH]3)C2)n1
ZINC000162100775,Cc1cc(C[C@@H](C)NC(=O)Nc2c(C)ccn(C)c2=O)n[nH]1
ZINC000097098185,CNc1ccc(/C=C(/C)c2cnccn2)cc1[N+](=O)[O-]
ZINC000069322302,COCCOc1ncccc1C(=O)N1CCO[C@H]2CCCC[C@H]21
ZINC000071772732,Oc1ccc2c(c1)[C@@H]1CCCCC[C@]1(N1CCOCC1)O2
ZINC000072143067,Cc1cc(C[C@@H](C)Nc2nc(-c3cccnc3)nc3c2cnn3C)n[nH]1
ZINC000000140612,CCOC(=O)CSc1nc(C)c(Cl)c(C)c1C#N
ZINC000051316245,Cc1ccc2c(c1)OCC(=O)N2CC(=O)NCc1ccccc1Cl
ZINC000072498134,COC(=O)C1CCN(C(=O)c2ccccc2SC(C)C)CC1
ZINC000069420130,Cc1nn(C)c(NC(=O)[C@H](C)NC(=O)CC2CCCCC2)c1C
ZINC000097819538,C[C@H](c1cccc(C[N@H+](C)CCN2CCCCC2=O)c1)[NH+](C)C
ZINC000044665521,COCCCNC(=S)Nc1ccc(OC2CCCC2)cc1
ZINC000096148679,C[C@@H](c1ccc(Cl)cc1)c1nc(CC(N)=O)nn1CCO
ZINC000069436747,CCn1ccnc1CN1CCN(Cc2ccccc2C#N)CC1
ZINC000004997996,COc1cc([C@H]2NC(=O)c3ccccc3O2)cc(Cl)c1OC
ZINC000010278674,Cc1cc(C(=O)CN2C(=O)NC3(CCCC3)C2=O)c(C)c(C)c1C
ZINC000248714170,C[C@H]1C[N@@H+](CCSCc2ccccc2)C[C@H]1N1CCOCC1
ZINC000012340662,Cn1nc(-c2ccccc2)cc1NC(=O)c1nccnc1C(=O)O
ZINC000091746012,CCN1CC2(CCC1=O)CCN(C(=O)[C@H](F)c1ccccc1)CC2
ZINC000170602856,Cc1cccc(N2CCC[C@@H](n3cccn3)C2)c1[N+](=O)[O-]
ZINC000027903267,Cc1c(C(=O)N[C@H](C)[C@@H]2CCCO2)cnn1-c1ccc(F)cc1F
ZINC000020724750,COc1cccc(-c2nc(CC(=O)NCC(=O)O)cs2)c1
ZINC000041777904,COc1ccc(CCC(=O)N(C)C2CCCCC2)cc1OC
ZINC000219808781,O=C(CCCn1cccn1)N1CCCC[C@@H]1C[NH+]1CCOCC1
ZINC000075156867,O=C(NC(c1ccccc1)c1ccccc1)N[C@@H]1CCC[C@@H](O)C1
ZINC000237659148,C[C@@]1(C(=O)O)CCN(C(=O)c2ccc(-n3ccnn3)cc2)C1
ZINC000045886160,CCN(Cc1ccncc1)C(=O)[C@@H]1CC(=O)N(CC(C)C)C1
ZINC000071750189,COc1cc(C(=O)N(C)[C@H](C)c2c(C)nn(C)c2C)ccn1
ZINC000079068819,COc1ccccc1CNC(=O)[C@@H](CC(C)C)N1CCCCC1=O
ZINC000061720212,CCn1cc(-c2nn3c(C(F)(F)Cl)nnc3s2)cn1
ZINC000067846941_1,CC(C)=CC(=O)NC[C@H]1CC[N@H+](C2CCN(CC(C)C)CC2)C1
ZINC000071916301,Cc1ncc(CN(C)C(=O)Nc2ccc(C(C)(C)C(N)=O)cc2)s1
ZINC000020598120,Cc1[nH]c2c(F)cc(F)cc2c1CCNC(=O)[C@H]1CCC(=O)N1
ZINC000069667457_1,O=C(C[N@@H+]1CC[C@@H](c2cccc(F)c2)C1)NC[C@@H]1CCCO1
ZINC000072126494,COCCC[N@H+]1C[C@@H](c2ccccc2)[C@H]2[C@H]1[C@H]1CC[N@@]2CC1
ZINC000089729412,COc1cc([C@H](C)[NH2+][C@@H]2CCN(C(C)C)C2=O)ccc1SC
ZINC000253369845,CC(C)C[N@H+]1CCCC[C@@H]1CNC(=O)N1CC[C@@H]([C@H](C)O)C1
ZINC000035476206,Cc1ccc(C)c([C@H]2CC(=O)Nc3n[nH]c(C)c32)c1
ZINC000067783969,CC(=O)c1ccc(Cl)c(Cl)c1OCC(=O)N1CCO[C@H](C)C1
ZINC000021549836,NC(=O)c1ccccc1OCC(=O)N[C@@H](c1ccccc1)C1CC1
ZINC000079191596,COc1cn(C)c(C(=O)Nc2cccc3ncccc23)cc1=O
ZINC000041159444,Cc1ccc2cc(CNC(=O)Cc3ccccc3)c(=O)[nH]c2c1C
ZINC000097085202,O=C(Nc1cccc(SC(F)F)c1)N1CC[C@H](O)C1
ZINC000095350115,Fc1cccc(F)c1C[NH2+]Cc1cccnc1-n1cccn1
ZINC000058439008,C[C@@H](Cc1cccc(Cl)c1)NC(=O)CNC(=O)[C@@H]1C[C@@H]1C
ZINC000097142284,Cc1c(CN2CC[NH+]([C@H](C)c3ccsc3)CC2)cnn1C
ZINC000069652161,Cc1ccccc1-c1noc(CN2CC[NH+](C[C@@H](C)O)CC2)n1
ZINC000076018888,CS[C@@H]1CCCC[C@H]1NC(=O)NCCCc1nc(C)no1
ZINC000252477943,CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)N(C)C[C@H]1CCCO1
ZINC000097696383,O=C(c1ccccc1-c1nn[nH]n1)N1CCC[C@]2(CCCO2)CC1
ZINC000042251352,N#Cc1ccc(CN2CCO[C@H]3CCCC[C@@H]32)c(F)c1
ZINC000067772856,CSC[C@@H](C)[N@H+]1CC[C@@](CO)(CCOc2ccccc2)CC1
ZINC000004248416,Cc1ccn2cc(CNS(=O)(=O)c3ccccc3)nc2c1
ZINC000078931432,CCN(Cc1ccccc1)C(=O)CNC(=O)c1ccc(F)cc1F
ZINC000067675057,COCc1cc(Cn2cnc(-c3ccccc3)c2-c2ncc[nH]2)n[nH]1
ZINC000053213275,NC(=O)[C@H]1CCCN(c2ccc(C(=O)N3CCCCCCC3)cc2)C1
ZINC000019594979,CN1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1
ZINC000095942675,C#CC[C@@H](NC(=O)Nc1ccc(OC2CCCC2)c(F)c1)C(N)=O
ZINC000067872571_2,Cc1c(O)cccc1C(=O)N1CCC2(CC1)CN(C)CC[N@H+]2C
ZINC000081237825,CCN1CCO[C@H](C(=O)Nc2ccc(N3CCCC3)c(C)c2)C1
ZINC000021172629,Cc1ccc(-n2nc(CO)c(C(=O)NCc3ccncc3)n2)cc1
ZINC000078496388,CCn1c(CNC(=O)/C=C(\C)c2ccc(F)cc2)n[nH]c1=S
ZINC000078988227,CCOc1ccc(CN(CC)Cc2c([N+](=O)[O-])ncn2C)cc1OC
ZINC000003864735,O=C(O)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1
ZINC000040468926,C[C@@]1(c2ccco2)NC(=O)N(CCOc2ccccc2)C1=O
ZINC000004120455,CC(=O)N1CCN=C1SCc1ccc(C(F)(F)F)cc1
ZINC000097037954,C[C@H](Nc1ccn(CCC(N)=O)n1)c1cc2ccccc2o1
ZINC000020908411,CSc1ccc(C(=O)N2CCC(n3cc([C@@H](C)O)nn3)CC2)cc1
ZINC000076556469,Cc1nc2ccccc2n1Cc1noc(COc2ccccc2)n1
ZINC000008603740,O=C(O)CCn1cnc2onc(-c3cc(F)cc(F)c3)c2c1=O
ZINC000040400690,O=C(Nc1ccc(Cl)cn1)[C@H]1CC(=O)N(Cc2ccco2)C1
ZINC000365122364,COc1ccnc(NCc2nc(-c3cccc(F)c3)no2)n1
ZINC000005030587,COc1ccc(OC)c(C2=NO[C@H](C(=O)N3CCCC3)C2)c1
ZINC000040571667,CCOc1ccc(I)c(OCC)c1F
ZINC000006152156,COc1ccc(NC(=O)c2ccccc2S(C)(=O)=O)cc1
ZINC000091635703,CN1C[C@@H]2CC[C@H](C1)N(C(=O)c1c(O)ccc3ccccc13)C2
ZINC000057842189,CC[C@]1(c2ccc(OC)c(C)c2)NC(=O)N(CC(=O)O)C1=O
ZINC000012743921,CNC(=O)NC(=O)[C@@H](C)[N@@H+](C)Cc1ccccc1C(F)(F)F
ZINC000069532035,Cn1cnnc1-c1cccc(NC(=O)c2cc(-c3cccnc3)on2)c1
ZINC000091781594,CCc1ccc(C[N@H+]2CC[C@@](O)(C3CCOCC3)[C@H](C)C2)nc1
ZINC000244795045,COc1ccc(C)cc1NC(=O)CCN(C)Cc1nc(C)c[nH]1
ZINC000072316228,Cc1cc(C)cc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1
ZINC000050081655,CCOCCCNC(=O)Nc1ccc(N2C[C@H](C)O[C@@H](C)C2)cc1
ZINC000017742875,COc1ccccc1NC(=O)NCCCOC[C@@H]1CCCO1
ZINC000069777653,Cn1c(C(=O)NCCCC(=O)Nc2cn[nH]c2)cc(Cl)c1Cl
ZINC000010762805,O=C(NCc1cccc(NC(=O)C2CC2)c1)c1ccc([N+](=O)[O-])cc1
ZINC000005630839,COc1ccc(/C=C/C(=O)NCc2ccccc2F)c(OC)c1
ZINC000076017470,O=C(NC1(c2nn[nH]n2)CCCC1)c1ccc2ccccc2c1
ZINC000044993355,O=c1c2ccccc2[nH]c(=S)n1C[C@@H]1CCS(=O)(=O)C1
ZINC000097138982,c1ccc(-c2n[nH]cc2NCc2cscn2)nc1
ZINC000027588525,CCOc1cc(C)c(S(=O)(=O)N[C@@H](C)CC)cc1C
ZINC000079000409,CCO[C@H]1CCCN(C(=O)c2ccc(-c3n[nH]c(C4CC4)n3)cc2)C1
ZINC000021716977,COCCNC(=O)[C@@]1(C)CCC(=O)N1c1cccc(C)c1C
ZINC000007953520,O=C(COC(=O)Cc1ccsc1)NCc1ccccc1F
ZINC000056357772,COc1ccc(CCCNC(=O)Nc2cccc(OC)c2)cc1
ZINC000002798151,CCCNC(=O)c1c(/N=C/c2ccc(OC)c(OC)c2)cnn1C
ZINC000029621312,Cc1cc2nc(NCC(=O)NCc3ccccc3)c3ccccc3n2n1
ZINC000069161064,c1cc(N2CCCCC2)ccc1CCNc1cncc2nnnn12
ZINC000097045810,CCOc1cc2c(cc1N[C@H]1CCOC1)O[C@@H](C)C2
ZINC000245289724,C[C@@H]1CN(CC(=O)NC[C@H]2CCCO2)c2ccc(F)cc2O1
ZINC000000123349,Cc1ccc(C(=O)N2CCCCCC2)cc1[N+](=O)[O-]
ZINC000034855055,C/C(=N/NC(=S)NC[C@H]1CCCO1)c1ccc(C)c([N+](=O)[O-])c1
ZINC000001808080,C=CCNC(=O)[C@@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O
ZINC000053111216,CNC(=O)NC(=O)[C@H](C)N(C)Cc1cccc(C(F)(F)F)c1
ZINC000108364785,O=C(N[C@H]1CCCN(c2ccccc2F)C1)N1CCC[C@@H](O)C1
ZINC000072270451,Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)O[C@H]1CCCC[C@H]1C#N
ZINC000179126388,COc1cc(CNC(=O)Cn2cnc(-c3ccccc3)n2)ccc1C
ZINC000069980757,COc1ccc([C@H]2C[C@H]2C(=O)N2CC[NH+](C[C@H](C)O)CC2)cc1
ZINC000029256493,CN(C)[C@@H](CNC(=O)COc1ccc(F)cc1F)c1ccco1
ZINC000025076418,COC(=O)c1ccc(CCNC(=O)Cc2csc(C)n2)cc1
ZINC000004771384,CCOc1cc(/C=C/c2onc(C)c2[N+](=O)[O-])ccc1OC
ZINC000072239635,O=C([C@H]1CCC(=O)N1Cc1ccco1)N1CCc2ccccc2C1
ZINC000050297502,NC(=O)[C@H](NC(=O)CCCOCc1ccccc1)c1ccccc1
ZINC000096163618,COCCCn1cnnc1[C@@H](C)Nc1nc2c(s1)c(C)nn2C
ZINC000045743852,O=S(=O)(NC[C@H]1CCN(c2ccccc2)C1)c1ccccc1
ZINC000090614131,O=C(Cc1ccccc1Cl)Nc1cc(-n2cccn2)ncn1
ZINC000097107496,CC1([C@@H]2CCCN(C(=O)Nc3ccsc3)C2)OCCO1
ZINC000004944190,CCSc1nc2c(c(=O)[nH]1)[C@@H](c1ccccc1C)CC(=O)N2
ZINC000006485342,CSCCOC(=O)[C@@](O)(C1=CCC=CC1)c1ccccc1
ZINC000005830098,O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@@H]2C1=O)NC1CCCCC1
ZINC000257332607,O=C(c1cc(F)cc(F)c1)N1CCC(Cc2ccncc2)CC1
ZINC000135784877,Cc1ccc2cc(C(=O)N(C)[C@H](C)C[S@](C)=O)ccc2n1
ZINC000072331711,COc1ccc(CNC(=O)c2nn(C)c3ccccc23)c(OC)c1
ZINC000018179253,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(c2ccccn2)CC1
ZINC000020110167,COc1cccc(O[C@H](C)C(=O)NCCSC(C)(C)C)c1
ZINC000055402063,CCCN(CC#Cc1ccccc1)C(=O)[C@@H]1CCCN(C(N)=O)C1
ZINC000004858344,Cc1cc(NC(=O)C2CC2)ncc1NC(=O)CCc1ccccc1
ZINC000268967778,COc1ccccc1C[C@@H](C)CC(=O)N1CCOC[C@@H]1C(=O)O
ZINC000095399810,CCOC(=O)CCCC[N@H+]1CCc2[nH]nc(C(F)(F)F)c2C1
ZINC000426478119,CC[NH+](CC)C[C@@H]1CCCN1C(=O)NCc1ccccc1C
ZINC000004938684,Cc1ccc(NC(=O)[C@H](C)Sc2nc(N)cc(=O)[nH]2)cc1
ZINC000035882835,CC(=O)[C@H]1[C@H](c2ccc(O)cc2)[C@H](C(C)=O)C(=O)C[C@]1(C)O
ZINC000252486456,Cc1ccccc1[C@H]1C[C@H]1C(=O)N1CCC[C@H]1CS(N)(=O)=O
ZINC000003881153,CCOC(=O)c1sc(Nc2cccc([N+](=O)[O-])c2)nc1C
ZINC000011682691,CN(C(=O)CSc1ncnc2c1cnn2C)C1(C#N)CCCCC1
ZINC000000174767,O=C(O)CSC[C@H]1NC(=S)N(Cc2ccccc2)C1=O
ZINC000067955777,C[N@@H+]1CCC2(CCN(C(=O)c3ccc(-c4ccccc4)[nH]3)CC2)C1
ZINC000218377547,CC[C@@H](C)[C@@H](CO)NC(=O)CCCc1nc(-c2ccco2)no1
ZINC000027955045,Cc1ccccc1CCNS(=O)(=O)c1ncn(C)c1Cl
ZINC000011291703,C[C@@H]1CN(C(=O)CN2CCC[C@@H]2c2nc3ccccc3s2)CCO1
ZINC000077321875,O=C(CC[N@@H+]1CCOC[C@@H](O)C1)N1CCCc2ccccc21
ZINC000095431462,CCNC(=O)NC(=O)[C@@H](C)N1CC[C@@H]1c1ccc(Cl)cc1
ZINC000225583882,O=C(NCc1ccc(-n2cncn2)cc1)NC[C@@H]1CC[C@H](O)C1
ZINC000009096091,CCOC(=O)[C@H]1C(C)=NC(=S)N[C@@H]1c1ccc(C)c([N+](=O)[O-])c1
ZINC000012543484,COc1ccc([C@@H]2NC(=O)c3ccccc3N2C)cc1C
ZINC000000488159,CCN(CC)C(=O)[C@@H]1C(=O)N[C@@]2(C)C[C@@H]1c1ccccc1O2
ZINC000095411909,Cc1nc2c(c(C(F)(F)F)n1)C[C@H](C(=O)/N=C1/NCCS1)CC2
ZINC000005151382,Cc1ccc(C(=O)CCC(=O)O[C@H](C)C(=O)NC2CC2)s1
ZINC000299803014_2,C[N@@H+](CC(=O)NCc1nc2ccc(Cl)cc2[nH]1)C1CCCC1
ZINC000012792716,O=C(Cc1csc(N2CCCC2=O)n1)N[C@@H]1CCc2ccccc21
ZINC000038829556,Cc1c(C(=O)Nc2ccc(F)c(Cl)c2)cnc2ccnn12
ZINC000029324883,O=C(c1cc2ccccc2[nH]1)N1CCN(C(=O)C2CCCC2)CC1
ZINC000013693071,COc1ccc(CN2CC(=O)C(c3nc(C)cs3)=C2N)cc1OC
ZINC000096160940,Cc1nc(-c2cccnc2)ncc1-c1nc([C@H]2CCOC2)no1
ZINC000008971268,CCCCn1c(O)c([C@H]2OC(=O)c3ccccc32)c(=O)[nH]c1=O
ZINC000002752725,CCc1nnc(NC(=O)[C@@H]2C[C@@H]2c2ccccc2)s1
ZINC000135099573_1,CCO[C@H]1C[C@H]([N@@H+](C)Cc2nccc(N)n2)C12CCCCC2
ZINC000000249792,C[C@@H](C[NH+]1CCCCC1)OC(=O)COc1ccc(Cl)cc1
ZINC000095994092,Cc1nc(NS(=O)(=O)c2ccccc2Br)no1
ZINC000058203042,CCOc1ccccc1CN1C(=O)[C@H](CCSC)NC1=S
ZINC000003357278,O=C(Nc1nccs1)[C@H]1CCCN1C(=O)c1cccs1
ZINC000013322825,COC(=O)c1sc(NC(=O)C[NH+](C)C)c(C(=O)OC)c1C
ZINC000004385114,COc1ccccc1OC(=O)[C@@H]1CC(=O)N(c2ccc(C)cc2)C1
ZINC000217062607,CCCN(C[C@@H]1CCCO1)C(=O)c1cc(C(C)(C)C)nc(=O)[nH]1
ZINC000069627754,C[C@@H](O)C[NH+]1CCN([C@H](C)c2nnc(-c3ccccc3)o2)CC1
ZINC000408521410,CC(C)(C)c1ccc(C(=O)NCC(=O)N2CC(CF)C2)cc1
ZINC000097033680,CCc1nnc(C[NH2+][C@@H](C)c2cccc(N3CCCC3)c2)n1C
ZINC000215396403,C[N@H+]1C[C@@H]2CC[C@H]1CN(C(=O)c1cc(=O)c3ccccc3[nH]1)C2
ZINC000095363160,Cc1ccc(C)c([C@H](C(=O)O)[N@H+](C)CCn2cc[nH+]c2C)c1
ZINC000072166428,O=C(c1ccc(-c2nc[nH]n2)cc1)N1CCC2(CCCO2)CC1
ZINC000091550397,CC[C@]1(CO)CCCN(C(=O)C2(N3CCOCC3)CCCCC2)C1
ZINC000000269617,O=C(CC[NH+]1CCCC1)Nc1ccc(OC(F)(F)Cl)cc1
ZINC000024840539,NC(=O)C[N@H+]1CC[C@H](NC(=O)c2ccc(Cl)cc2F)CC1
ZINC000046015413,CCN(CC)C(=O)CN1CCCN(c2ncccc2C#N)CC1
ZINC000057398795,Cc1cc(NC(=O)[C@@H](C)N2CCN(c3ccccc3Cl)CC2)no1
ZINC000072474378,Cn1cc(CC(=O)N2CCO[C@@H](C(=O)O)C2)c2ccccc21
ZINC000134015532,Cc1ccn(Cc2ccn(-c3ccc(F)cc3)n2)n1
ZINC000262590979,CN(CCCC(=O)O)C(=O)c1cc(N2CCNC2=O)ccc1F
ZINC000005780117,C[C@H](S[C@H]1CCCCN1O)C(=O)Nc1ccc(C(N)=O)cc1
ZINC000195324613,Cc1cc([N+](=O)[O-])ccc1C(=O)N[C@@H](C)c1ccc2c(c1)CC(=O)N2
ZINC000097527411,COCCn1cnnc1CN(C)Cc1coc(-c2ccccc2)n1
ZINC000091724577,C[C@@H]1C[N@@H+](Cc2cccc(OCC(N)=O)c2)C[C@@]1(O)C1CC1
ZINC000006516812,Cc1ccc(NC(=O)CSc2nc(N)cc(=O)[nH]2)c(Cl)c1
ZINC000041527773,CSc1ncnc(NCc2ccccc2F)c1C#N
ZINC000006590878,Cc1cccc(-n2c(=O)c3ccccc3n3c(S)nnc23)c1C
